time,open,high,low,close,RSI,Regular Bullish,Regular Bullish Label,Regular Bearish,Regular Bearish Label
2025-07-07T08:45:00-04:00,111.15625,111.15625,111.109375,111.140625,45.74564387539352,NaN,NaN,NaN,NaN
2025-07-07T08:50:00-04:00,111.125,111.15625,111.109375,111.15625,48.91283809265175,NaN,NaN,NaN,NaN
2025-07-07T08:55:00-04:00,111.140625,111.15625,111.09375,111.109375,41.15157385234351,NaN,NaN,NaN,NaN
2025-07-07T09:00:00-04:00,111.09375,111.1875,111.09375,111.1875,54.1965018773273,NaN,NaN,NaN,NaN
2025-07-07T09:05:00-04:00,111.1875,111.21875,111.15625,111.15625,49.47244732393201,NaN,NaN,NaN,NaN
2025-07-07T09:10:00-04:00,111.140625,111.140625,111.078125,111.109375,43.366242292705884,NaN,NaN,NaN,NaN
2025-07-07T09:15:00-04:00,111.09375,111.125,111.09375,111.109375,43.366242292705884,NaN,NaN,NaN,NaN
2025-07-07T09:20:00-04:00,111.109375,111.109375,111.078125,111.09375,41.39125331189514,NaN,NaN,NaN,NaN
2025-07-07T09:25:00-04:00,111.09375,111.140625,111.078125,111.109375,44.131349144850965,NaN,NaN,NaN,NaN
2025-07-07T09:30:00-04:00,111.109375,111.140625,111.0625,111.078125,40.093990923412264,NaN,NaN,NaN,NaN
2025-07-07T09:35:00-04:00,111.078125,111.09375,111.0625,111.078125,40.093990923412264,NaN,NaN,NaN,NaN
2025-07-07T09:40:00-04:00,111.078125,111.09375,111.046875,111.0625,38.074138955589305,NaN,NaN,NaN,NaN
2025-07-07T09:45:00-04:00,111.046875,111.078125,111.046875,111.0625,38.0741389555893,NaN,NaN,NaN,NaN
2025-07-07T09:50:00-04:00,111.0625,111.078125,111.046875,111.0625,38.0741389555893,NaN,NaN,NaN,NaN
2025-07-07T09:55:00-04:00,111.0625,111.09375,111.0625,111.078125,41.73991094421917,NaN,NaN,NaN,NaN
2025-07-07T10:00:00-04:00,111.078125,111.09375,111.0625,111.078125,41.739910944219176,NaN,NaN,NaN,NaN
2025-07-07T10:05:00-04:00,111.0625,111.078125,111.046875,111.0625,39.05841365820426,NaN,NaN,NaN,NaN
2025-07-07T10:10:00-04:00,111.046875,111.078125,111.046875,111.0625,39.05841365820426,NaN,NaN,NaN,NaN
2025-07-07T10:15:00-04:00,111.0625,111.0625,111.03125,111.046875,36.350089202784524,NaN,NaN,NaN,NaN
2025-07-07T10:20:00-04:00,111.0625,111.078125,111.015625,111.03125,33.82428652892881,NaN,NaN,NaN,NaN
2025-07-07T10:25:00-04:00,111.03125,111.046875,111.015625,111.015625,31.469414637862997,NaN,NaN,NaN,NaN
2025-07-07T10:30:00-04:00,111.03125,111.046875,111,111.015625,31.469414637862997,NaN,NaN,NaN,NaN
2025-07-07T10:35:00-04:00,111.015625,111.046875,111.015625,111.046875,40.99755246984163,NaN,NaN,NaN,NaN
2025-07-07T10:40:00-04:00,111.03125,111.046875,111.015625,111.03125,38.14205141786208,NaN,NaN,NaN,NaN
2025-07-07T10:45:00-04:00,111.03125,111.046875,111.015625,111.03125,38.14205141786208,NaN,NaN,NaN,NaN
2025-07-07T10:50:00-04:00,111.015625,111.03125,111,111.03125,38.14205141786208,NaN,NaN,NaN,NaN
2025-07-07T10:55:00-04:00,111.03125,111.03125,110.984375,111.015625,35.08954761645931,NaN,NaN,NaN,NaN
2025-07-07T11:00:00-04:00,111.015625,111.015625,110.984375,111,32.30528364210227,NaN,NaN,NaN,NaN
2025-07-07T11:05:00-04:00,111,111.015625,110.984375,111.015625,37.6344816690903,NaN,NaN,NaN,NaN
2025-07-07T11:10:00-04:00,111.015625,111.015625,111,111,34.69320304436427,NaN,NaN,NaN,NaN
2025-07-07T11:15:00-04:00,111.015625,111.015625,110.984375,110.984375,31.999909665048207,NaN,NaN,NaN,NaN
2025-07-07T11:20:00-04:00,111,111,110.96875,110.96875,29.5310162486755,NaN,NaN,NaN,NaN
2025-07-07T11:25:00-04:00,110.984375,110.984375,110.953125,110.953125,27.265574375143444,NaN,NaN,NaN,NaN
2025-07-07T11:30:00-04:00,110.96875,111,110.953125,110.96875,32.81598564683965,NaN,NaN,NaN,NaN
2025-07-07T11:35:00-04:00,110.96875,111,110.953125,110.96875,32.81598564683965,NaN,NaN,NaN,NaN
2025-07-07T11:40:00-04:00,110.984375,110.984375,110.96875,110.96875,32.81598564683965,NaN,NaN,NaN,NaN
2025-07-07T11:45:00-04:00,110.96875,110.984375,110.9375,110.953125,29.96045031792164,NaN,NaN,NaN,NaN
2025-07-07T11:50:00-04:00,110.953125,110.96875,110.9375,110.96875,35.96150879844056,NaN,NaN,NaN,NaN
2025-07-07T11:55:00-04:00,110.953125,110.96875,110.953125,110.953125,32.923588586541584,NaN,NaN,NaN,NaN
2025-07-07T12:00:00-04:00,110.953125,110.984375,110.953125,110.96875,38.51701685894403,NaN,NaN,NaN,NaN
2025-07-07T12:05:00-04:00,110.953125,111.015625,110.953125,111,47.87841189820961,NaN,NaN,NaN,NaN
2025-07-07T12:10:00-04:00,110.984375,111.015625,110.984375,111,47.87841189820961,NaN,NaN,NaN,NaN
2025-07-07T12:15:00-04:00,110.984375,111,110.96875,111,47.878411898209606,NaN,NaN,NaN,NaN
2025-07-07T12:20:00-04:00,110.984375,111.0625,110.984375,111.03125,56.20656502833572,NaN,NaN,NaN,NaN
2025-07-07T12:25:00-04:00,111.03125,111.0625,111.015625,111.015625,51.753816852135735,NaN,NaN,NaN,NaN
2025-07-07T12:30:00-04:00,111.03125,111.03125,110.96875,110.96875,41.207065339467384,NaN,NaN,NaN,NaN
2025-07-07T12:35:00-04:00,110.96875,110.984375,110.953125,110.984375,45.2148348166362,NaN,NaN,NaN,NaN
2025-07-07T12:40:00-04:00,110.96875,111.015625,110.96875,110.96875,42.122566950679115,NaN,NaN,NaN,NaN
2025-07-07T12:45:00-04:00,110.96875,111,110.96875,111,49.55347806942569,NaN,NaN,NaN,NaN
2025-07-07T12:50:00-04:00,111,111.015625,110.984375,111.015625,52.8154998174822,NaN,NaN,NaN,NaN
2025-07-07T12:55:00-04:00,111.015625,111.03125,111,111.015625,52.8154998174822,NaN,NaN,NaN,NaN
2025-07-07T13:00:00-04:00,111.015625,111.046875,111.015625,111.03125,56.10718593136003,NaN,NaN,NaN,NaN
2025-07-07T13:05:00-04:00,111.03125,111.046875,111.015625,111.03125,56.10718593136003,NaN,NaN,NaN,NaN
2025-07-07T13:10:00-04:00,111.03125,111.046875,111.015625,111.015625,51.90748459119703,NaN,NaN,NaN,NaN
2025-07-07T13:15:00-04:00,111.03125,111.03125,111,111.03125,55.49499719745234,NaN,NaN,NaN,NaN
2025-07-07T13:20:00-04:00,111.03125,111.03125,111.015625,111.03125,55.49499719745235,NaN,NaN,NaN,NaN
2025-07-07T13:25:00-04:00,111.03125,111.03125,111.015625,111.03125,55.49499719745235,NaN,NaN,NaN,NaN
2025-07-07T13:30:00-04:00,111.03125,111.03125,110.96875,110.984375,43.37220306088389,NaN,NaN,NaN,NaN
2025-07-07T13:35:00-04:00,110.984375,110.984375,110.96875,110.96875,40.21838286956239,NaN,NaN,NaN,NaN
2025-07-07T13:40:00-04:00,110.984375,110.984375,110.953125,110.953125,37.29765148874391,NaN,NaN,NaN,NaN
2025-07-07T13:45:00-04:00,110.953125,110.984375,110.953125,110.96875,41.845781976943115,NaN,NaN,NaN,NaN
2025-07-07T13:50:00-04:00,110.96875,110.984375,110.953125,110.96875,41.845781976943115,NaN,NaN,NaN,NaN
2025-07-07T13:55:00-04:00,110.96875,110.984375,110.953125,110.96875,41.845781976943115,NaN,NaN,NaN,NaN
2025-07-07T14:00:00-04:00,110.96875,110.984375,110.96875,110.984375,46.676603202372974,NaN,NaN,NaN,NaN
2025-07-07T14:05:00-04:00,110.984375,110.984375,110.96875,110.984375,46.676603202372974,NaN,NaN,NaN,NaN
2025-07-07T14:10:00-04:00,110.96875,110.984375,110.9375,110.953125,39.13586235268869,NaN,NaN,NaN,NaN
2025-07-07T14:15:00-04:00,110.9375,110.96875,110.9375,110.953125,39.13586235268869,NaN,NaN,NaN,NaN
2025-07-07T14:20:00-04:00,110.96875,110.984375,110.953125,110.953125,39.13586235268869,NaN,NaN,NaN,NaN
2025-07-07T14:25:00-04:00,110.96875,110.96875,110.9375,110.953125,39.13586235268869,NaN,NaN,NaN,NaN
2025-07-07T14:30:00-04:00,110.953125,110.953125,110.921875,110.9375,35.30051620348695,NaN,NaN,NaN,NaN
2025-07-07T14:35:00-04:00,110.9375,110.9375,110.90625,110.9375,35.30051620348695,NaN,NaN,NaN,NaN
2025-07-07T14:40:00-04:00,110.9375,110.9375,110.921875,110.9375,35.30051620348695,NaN,NaN,NaN,NaN
2025-07-07T14:45:00-04:00,110.921875,110.9375,110.921875,110.921875,31.450905113581186,NaN,NaN,NaN,NaN
2025-07-07T14:50:00-04:00,110.9375,110.9375,110.921875,110.9375,38.655300320710374,NaN,NaN,NaN,NaN
2025-07-07T14:55:00-04:00,110.921875,110.953125,110.90625,110.9375,38.655300320710374,NaN,NaN,NaN,NaN
2025-07-07T15:00:00-04:00,110.9375,110.9375,110.921875,110.921875,34.455542367986595,NaN,NaN,NaN,NaN
2025-07-07T15:05:00-04:00,110.9375,110.953125,110.90625,110.953125,46.88488162429943,NaN,NaN,NaN,NaN
2025-07-07T15:10:00-04:00,110.953125,110.984375,110.953125,110.96875,51.805958022270474,NaN,NaN,NaN,NaN
2025-07-07T15:15:00-04:00,110.96875,110.96875,110.9375,110.953125,47.10591256163429,NaN,NaN,NaN,NaN
2025-07-07T15:20:00-04:00,110.953125,110.96875,110.953125,110.953125,47.10591256163429,NaN,NaN,NaN,NaN
2025-07-07T15:25:00-04:00,110.96875,110.96875,110.953125,110.953125,47.10591256163429,NaN,NaN,NaN,NaN
2025-07-07T15:30:00-04:00,110.96875,111,110.953125,111,60.52492644135449,NaN,NaN,NaN,NaN
2025-07-07T15:35:00-04:00,110.984375,111,110.96875,111,60.524926441354495,NaN,NaN,NaN,NaN
2025-07-07T15:40:00-04:00,111,111.015625,110.984375,111,60.524926441354495,NaN,NaN,NaN,NaN
2025-07-07T15:45:00-04:00,110.984375,111,110.96875,110.96875,49.969389944648505,NaN,NaN,NaN,NaN
2025-07-07T15:50:00-04:00,110.984375,111,110.96875,111,57.88013970573223,NaN,NaN,NaN,NaN
