time,open,high,low,close,RSI,Regular Bullish,Regular Bullish Label,Regular Bearish,Regular Bearish Label
2025-07-13T19:54:00-04:00,110.8125,110.8125,110.8125,110.8125,41.73241767523737,NaN,NaN,NaN,NaN
2025-07-13T19:55:00-04:00,110.8125,110.828125,110.8125,110.828125,49.3721886050948,NaN,NaN,NaN,NaN
2025-07-13T19:56:00-04:00,110.828125,110.828125,110.828125,110.828125,49.372188605094806,NaN,NaN,NaN,NaN
2025-07-13T19:58:00-04:00,110.828125,110.84375,110.828125,110.828125,49.372188605094806,NaN,NaN,NaN,NaN
2025-07-13T19:59:00-04:00,110.84375,110.84375,110.84375,110.84375,56.49634062866892,NaN,NaN,NaN,NaN
2025-07-13T20:00:00-04:00,110.828125,110.828125,110.828125,110.828125,49.06153171294192,NaN,NaN,NaN,NaN
2025-07-13T20:01:00-04:00,110.84375,110.84375,110.828125,110.828125,49.06153171294192,NaN,NaN,NaN,NaN
2025-07-13T20:02:00-04:00,110.828125,110.828125,110.8125,110.8125,42.565130635105085,NaN,NaN,NaN,NaN
2025-07-13T20:03:00-04:00,110.8125,110.8125,110.8125,110.8125,42.565130635105085,NaN,NaN,NaN,NaN
2025-07-13T20:04:00-04:00,110.8125,110.8125,110.796875,110.796875,36.898670791841916,NaN,NaN,NaN,NaN
2025-07-13T20:06:00-04:00,110.8125,110.8125,110.8125,110.8125,44.81085188212372,NaN,NaN,NaN,NaN
2025-07-13T20:07:00-04:00,110.8125,110.8125,110.8125,110.8125,44.81085188212372,NaN,NaN,NaN,NaN
2025-07-13T20:08:00-04:00,110.828125,110.828125,110.8125,110.8125,44.810851882123714,NaN,NaN,NaN,NaN
2025-07-13T20:09:00-04:00,110.8125,110.828125,110.8125,110.828125,52.28358643015985,NaN,NaN,NaN,NaN
2025-07-13T20:10:00-04:00,110.8125,110.8125,110.8125,110.8125,45.62993028287804,NaN,NaN,NaN,NaN
2025-07-13T20:11:00-04:00,110.8125,110.8125,110.796875,110.796875,40.130093094947526,NaN,NaN,NaN,NaN
2025-07-13T20:12:00-04:00,110.796875,110.796875,110.78125,110.78125,35.519549242021455,NaN,NaN,NaN,NaN
2025-07-13T20:13:00-04:00,110.796875,110.796875,110.78125,110.78125,35.519549242021455,NaN,NaN,NaN,NaN
2025-07-13T20:14:00-04:00,110.796875,110.796875,110.78125,110.796875,43.1010565628468,NaN,NaN,NaN,NaN
2025-07-13T20:15:00-04:00,110.796875,110.8125,110.78125,110.8125,49.496016285740595,NaN,NaN,NaN,NaN
2025-07-13T20:16:00-04:00,110.8125,110.828125,110.8125,110.8125,49.49601628574059,NaN,NaN,NaN,NaN
2025-07-13T20:17:00-04:00,110.8125,110.8125,110.796875,110.8125,49.49601628574058,NaN,NaN,NaN,NaN
2025-07-13T20:18:00-04:00,110.8125,110.8125,110.8125,110.8125,49.49601628574058,NaN,NaN,NaN,NaN
2025-07-13T20:19:00-04:00,110.796875,110.8125,110.796875,110.796875,42.996182608705915,NaN,NaN,NaN,NaN
2025-07-13T20:20:00-04:00,110.796875,110.796875,110.796875,110.796875,42.996182608705915,NaN,NaN,NaN,NaN
2025-07-13T20:21:00-04:00,110.8125,110.8125,110.8125,110.8125,50.53042433222859,NaN,NaN,NaN,NaN
2025-07-13T20:23:00-04:00,110.8125,110.8125,110.8125,110.8125,50.53042433222859,NaN,NaN,NaN,NaN
2025-07-13T20:24:00-04:00,110.8125,110.8125,110.8125,110.8125,50.53042433222859,NaN,NaN,NaN,NaN
2025-07-13T20:25:00-04:00,110.8125,110.8125,110.8125,110.8125,50.53042433222859,NaN,NaN,NaN,NaN
2025-07-13T20:26:00-04:00,110.796875,110.8125,110.796875,110.8125,50.53042433222859,NaN,NaN,NaN,NaN
2025-07-13T20:28:00-04:00,110.8125,110.8125,110.8125,110.8125,50.53042433222859,NaN,NaN,NaN,NaN
2025-07-13T20:29:00-04:00,110.796875,110.796875,110.796875,110.796875,41.8929849009251,NaN,NaN,NaN,NaN
2025-07-13T20:30:00-04:00,110.796875,110.796875,110.796875,110.796875,41.8929849009251,NaN,NaN,NaN,NaN
2025-07-13T20:32:00-04:00,110.796875,110.796875,110.796875,110.796875,41.8929849009251,NaN,NaN,NaN,NaN
2025-07-13T20:33:00-04:00,110.796875,110.796875,110.78125,110.78125,34.52260772468392,NaN,NaN,NaN,NaN
2025-07-13T20:34:00-04:00,110.78125,110.78125,110.78125,110.78125,34.52260772468392,NaN,NaN,NaN,NaN
2025-07-13T20:36:00-04:00,110.78125,110.78125,110.78125,110.78125,34.52260772468392,NaN,NaN,NaN,NaN
2025-07-13T20:37:00-04:00,110.78125,110.78125,110.78125,110.78125,34.52260772468392,NaN,NaN,NaN,NaN
2025-07-13T20:38:00-04:00,110.78125,110.796875,110.78125,110.796875,47.05215619641302,NaN,NaN,NaN,NaN
2025-07-13T20:39:00-04:00,110.796875,110.796875,110.796875,110.796875,47.05215619641302,NaN,NaN,NaN,NaN
2025-07-13T20:40:00-04:00,110.78125,110.78125,110.78125,110.78125,38.50646712032134,NaN,NaN,NaN,NaN
2025-07-13T20:41:00-04:00,110.78125,110.78125,110.765625,110.765625,32.207015764233006,NaN,NaN,NaN,NaN
2025-07-13T20:42:00-04:00,110.765625,110.765625,110.765625,110.765625,32.207015764233006,NaN,NaN,NaN,NaN
2025-07-13T20:43:00-04:00,110.765625,110.765625,110.765625,110.765625,32.207015764233006,NaN,NaN,NaN,NaN
2025-07-13T20:44:00-04:00,110.765625,110.765625,110.765625,110.765625,32.207015764233006,NaN,NaN,NaN,NaN
2025-07-13T20:45:00-04:00,110.78125,110.796875,110.78125,110.796875,52.92435773643663,NaN,NaN,NaN,NaN
2025-07-13T20:46:00-04:00,110.78125,110.8125,110.78125,110.796875,52.92435773643663,NaN,NaN,NaN,NaN
2025-07-13T20:47:00-04:00,110.796875,110.796875,110.78125,110.796875,52.92435773643663,NaN,NaN,NaN,NaN
2025-07-13T20:48:00-04:00,110.796875,110.796875,110.796875,110.796875,52.92435773643663,NaN,NaN,NaN,NaN
2025-07-13T20:49:00-04:00,110.796875,110.796875,110.796875,110.796875,52.92435773643663,NaN,NaN,NaN,NaN
2025-07-13T20:50:00-04:00,110.796875,110.796875,110.78125,110.796875,52.92435773643663,NaN,NaN,NaN,NaN
2025-07-13T20:51:00-04:00,110.796875,110.8125,110.796875,110.8125,61.98539421213452,NaN,NaN,NaN,NaN
2025-07-13T20:53:00-04:00,110.796875,110.796875,110.796875,110.796875,51.34283340736333,NaN,NaN,NaN,NaN
2025-07-13T20:54:00-04:00,110.8125,110.8125,110.8125,110.8125,58.935701632681045,NaN,NaN,NaN,NaN
2025-07-13T20:56:00-04:00,110.8125,110.8125,110.8125,110.8125,58.935701632681045,NaN,NaN,NaN,NaN
2025-07-13T20:57:00-04:00,110.796875,110.796875,110.796875,110.796875,49.90410231954419,NaN,NaN,NaN,NaN
2025-07-13T20:58:00-04:00,110.8125,110.8125,110.8125,110.8125,57.00044877093689,NaN,NaN,NaN,NaN
2025-07-13T20:59:00-04:00,110.8125,110.8125,110.8125,110.8125,57.00044877093689,NaN,NaN,NaN,NaN
2025-07-13T21:00:00-04:00,110.8125,110.8125,110.796875,110.796875,48.95740545722977,NaN,NaN,NaN,NaN
2025-07-13T21:01:00-04:00,110.796875,110.796875,110.78125,110.796875,48.95740545722977,NaN,NaN,NaN,NaN
2025-07-13T21:03:00-04:00,110.796875,110.796875,110.796875,110.796875,48.95740545722977,NaN,NaN,NaN,NaN
2025-07-13T21:04:00-04:00,110.796875,110.796875,110.796875,110.796875,48.95740545722977,NaN,NaN,NaN,NaN
2025-07-13T21:05:00-04:00,110.796875,110.796875,110.796875,110.796875,48.95740545722977,NaN,NaN,NaN,NaN
2025-07-13T21:07:00-04:00,110.796875,110.796875,110.796875,110.796875,48.957405457229775,NaN,NaN,NaN,NaN
2025-07-13T21:08:00-04:00,110.8125,110.8125,110.8125,110.8125,58.1657614614292,NaN,NaN,NaN,NaN
2025-07-13T21:09:00-04:00,110.8125,110.8125,110.796875,110.8125,58.1657614614292,NaN,NaN,NaN,NaN
2025-07-13T21:10:00-04:00,110.796875,110.8125,110.796875,110.8125,58.1657614614292,NaN,NaN,NaN,NaN
2025-07-13T21:11:00-04:00,110.8125,110.8125,110.796875,110.8125,58.1657614614292,NaN,NaN,NaN,NaN
2025-07-13T21:12:00-04:00,110.828125,110.828125,110.828125,110.828125,66.33477497579815,NaN,NaN,NaN,NaN
2025-07-13T21:13:00-04:00,110.828125,110.828125,110.828125,110.828125,66.33477497579815,NaN,NaN,NaN,NaN
2025-07-13T21:14:00-04:00,110.828125,110.84375,110.828125,110.828125,66.33477497579815,NaN,NaN,NaN,NaN
2025-07-13T21:15:00-04:00,110.828125,110.828125,110.8125,110.828125,66.33477497579815,NaN,NaN,NaN,NaN
2025-07-13T21:16:00-04:00,110.84375,110.84375,110.84375,110.84375,73.33763121350053,NaN,NaN,NaN,NaN
2025-07-13T21:17:00-04:00,110.828125,110.828125,110.828125,110.828125,59.91559897208268,NaN,NaN,NaN,NaN
2025-07-13T21:18:00-04:00,110.828125,110.828125,110.828125,110.828125,59.91559897208268,NaN,NaN,NaN,NaN
2025-07-13T21:19:00-04:00,110.828125,110.828125,110.8125,110.8125,49.42485735263804,NaN,NaN,NaN,NaN
2025-07-13T21:20:00-04:00,110.8125,110.8125,110.796875,110.8125,49.424857352638035,NaN,NaN,NaN,NaN
2025-07-13T21:22:00-04:00,110.796875,110.8125,110.796875,110.8125,49.424857352638035,NaN,NaN,NaN,NaN
2025-07-13T21:24:00-04:00,110.828125,110.828125,110.8125,110.8125,49.42485735263803,NaN,NaN,NaN,NaN
2025-07-13T21:25:00-04:00,110.8125,110.828125,110.8125,110.8125,49.42485735263803,NaN,NaN,NaN,NaN
2025-07-13T21:26:00-04:00,110.828125,110.828125,110.828125,110.828125,59.656836617523,NaN,NaN,NaN,NaN
2025-07-13T21:28:00-04:00,110.828125,110.828125,110.8125,110.828125,59.656836617523005,NaN,NaN,NaN,NaN
2025-07-13T21:29:00-04:00,110.828125,110.828125,110.828125,110.828125,59.656836617523005,NaN,NaN,NaN,NaN
2025-07-13T21:30:00-04:00,110.828125,110.828125,110.8125,110.8125,47.62323834717449,NaN,NaN,NaN,NaN
2025-07-13T21:31:00-04:00,110.828125,110.828125,110.828125,110.828125,56.97053309148227,NaN,NaN,NaN,NaN
2025-07-13T21:32:00-04:00,110.828125,110.828125,110.828125,110.828125,56.97053309148227,NaN,NaN,NaN,NaN
2025-07-13T21:33:00-04:00,110.828125,110.828125,110.828125,110.828125,56.97053309148227,NaN,NaN,NaN,NaN
2025-07-13T21:34:00-04:00,110.8125,110.8125,110.8125,110.8125,46.58659064006965,NaN,NaN,NaN,NaN
2025-07-13T21:35:00-04:00,110.828125,110.828125,110.8125,110.8125,46.58659064006965,NaN,NaN,NaN,NaN
2025-07-13T21:36:00-04:00,110.8125,110.8125,110.8125,110.8125,46.58659064006965,NaN,NaN,NaN,NaN
2025-07-13T21:37:00-04:00,110.8125,110.8125,110.8125,110.8125,46.58659064006966,NaN,NaN,NaN,NaN
2025-07-13T21:39:00-04:00,110.8125,110.8125,110.8125,110.8125,46.58659064006965,NaN,NaN,NaN,NaN
2025-07-13T21:40:00-04:00,110.8125,110.8125,110.796875,110.796875,36.85592195509373,NaN,NaN,NaN,NaN
2025-07-13T21:41:00-04:00,110.8125,110.8125,110.8125,110.8125,48.451283551966384,NaN,NaN,NaN,NaN
2025-07-13T21:42:00-04:00,110.828125,110.828125,110.828125,110.828125,56.96236507706778,NaN,NaN,NaN,NaN
2025-07-13T21:43:00-04:00,110.8125,110.8125,110.8125,110.8125,48.36302649817406,NaN,NaN,NaN,NaN
2025-07-13T21:44:00-04:00,110.8125,110.8125,110.8125,110.8125,48.36302649817406,NaN,NaN,NaN,NaN
2025-07-13T21:45:00-04:00,110.8125,110.8125,110.8125,110.8125,48.36302649817406,NaN,NaN,NaN,NaN
2025-07-13T21:46:00-04:00,110.828125,110.828125,110.8125,110.8125,48.36302649817406,NaN,NaN,NaN,NaN
2025-07-13T21:47:00-04:00,110.8125,110.8125,110.8125,110.8125,48.36302649817406,NaN,NaN,NaN,NaN
2025-07-13T21:48:00-04:00,110.828125,110.828125,110.8125,110.828125,57.628616820697104,NaN,NaN,NaN,NaN
2025-07-13T21:49:00-04:00,110.8125,110.828125,110.8125,110.828125,57.62861682069712,NaN,NaN,NaN,NaN
2025-07-13T21:50:00-04:00,110.8125,110.8125,110.8125,110.8125,47.701678151850814,NaN,NaN,NaN,NaN
2025-07-13T21:51:00-04:00,110.8125,110.8125,110.8125,110.8125,47.701678151850814,NaN,NaN,NaN,NaN
2025-07-13T21:52:00-04:00,110.828125,110.84375,110.828125,110.828125,56.40998173133075,NaN,NaN,NaN,NaN
2025-07-13T21:53:00-04:00,110.828125,110.828125,110.828125,110.828125,56.40998173133075,NaN,NaN,NaN,NaN
2025-07-13T21:54:00-04:00,110.828125,110.828125,110.8125,110.828125,56.40998173133075,NaN,NaN,NaN,NaN
2025-07-13T21:56:00-04:00,110.84375,110.84375,110.828125,110.84375,63.91463969266754,NaN,NaN,NaN,NaN
2025-07-13T21:57:00-04:00,110.84375,110.84375,110.828125,110.828125,53.917839397104466,NaN,NaN,NaN,NaN
2025-07-13T21:58:00-04:00,110.84375,110.84375,110.84375,110.84375,60.56095414655082,NaN,NaN,NaN,NaN
2025-07-13T21:59:00-04:00,110.828125,110.828125,110.828125,110.828125,52.42250953974663,NaN,NaN,NaN,NaN
2025-07-13T22:00:00-04:00,110.84375,110.84375,110.84375,110.84375,58.43750128342809,NaN,NaN,NaN,NaN
2025-07-13T22:01:00-04:00,110.828125,110.84375,110.828125,110.84375,58.43750128342809,NaN,NaN,NaN,NaN
2025-07-13T22:02:00-04:00,110.859375,110.859375,110.84375,110.84375,58.43750128342809,NaN,NaN,NaN,NaN
2025-07-13T22:04:00-04:00,110.859375,110.859375,110.859375,110.859375,64.10533904520035,NaN,NaN,NaN,NaN
2025-07-13T22:05:00-04:00,110.859375,110.859375,110.84375,110.84375,55.89644529493151,NaN,NaN,NaN,NaN
2025-07-13T22:08:00-04:00,110.84375,110.84375,110.84375,110.84375,55.89644529493151,NaN,NaN,NaN,NaN
2025-07-13T22:11:00-04:00,110.84375,110.84375,110.84375,110.84375,55.89644529493151,NaN,NaN,NaN,NaN
2025-07-13T22:12:00-04:00,110.84375,110.84375,110.84375,110.84375,55.89644529493151,NaN,NaN,NaN,NaN
2025-07-13T22:13:00-04:00,110.84375,110.859375,110.84375,110.84375,55.89644529493151,NaN,NaN,NaN,NaN
2025-07-13T22:14:00-04:00,110.84375,110.84375,110.84375,110.84375,55.89644529493152,NaN,NaN,NaN,NaN
2025-07-13T22:15:00-04:00,110.84375,110.84375,110.84375,110.84375,55.89644529493151,NaN,NaN,NaN,NaN
2025-07-13T22:16:00-04:00,110.84375,110.84375,110.84375,110.84375,55.89644529493151,NaN,NaN,NaN,NaN
2025-07-13T22:17:00-04:00,110.84375,110.84375,110.84375,110.84375,55.89644529493152,NaN,NaN,NaN,NaN
2025-07-13T22:18:00-04:00,110.859375,110.859375,110.859375,110.859375,64.70274587834749,NaN,NaN,NaN,NaN
2025-07-13T22:19:00-04:00,110.859375,110.859375,110.859375,110.859375,64.70274587834749,NaN,NaN,NaN,NaN
2025-07-13T22:20:00-04:00,110.859375,110.859375,110.859375,110.859375,64.70274587834749,NaN,NaN,NaN,NaN
2025-07-13T22:21:00-04:00,110.84375,110.84375,110.84375,110.84375,51.78758977647226,NaN,NaN,NaN,NaN
2025-07-13T22:25:00-04:00,110.859375,110.859375,110.859375,110.859375,60.3177618254097,NaN,NaN,NaN,NaN
2025-07-13T22:26:00-04:00,110.859375,110.875,110.859375,110.859375,60.3177618254097,NaN,NaN,NaN,NaN
2025-07-13T22:27:00-04:00,110.859375,110.859375,110.859375,110.859375,60.3177618254097,NaN,NaN,NaN,NaN
2025-07-13T22:28:00-04:00,110.859375,110.875,110.859375,110.875,67.49968246469791,NaN,NaN,NaN,NaN
2025-07-13T22:29:00-04:00,110.875,110.875,110.875,110.875,67.49968246469791,NaN,NaN,NaN,NaN
2025-07-13T22:30:00-04:00,110.875,110.875,110.859375,110.875,67.49968246469791,NaN,NaN,NaN,NaN
2025-07-13T22:31:00-04:00,110.859375,110.859375,110.859375,110.859375,55.0547326288946,NaN,NaN,NaN,NaN
2025-07-13T22:34:00-04:00,110.859375,110.859375,110.84375,110.84375,45.934339129695225,NaN,NaN,NaN,NaN
2025-07-13T22:35:00-04:00,110.84375,110.84375,110.84375,110.84375,45.934339129695225,NaN,NaN,NaN,NaN
2025-07-13T22:36:00-04:00,110.859375,110.859375,110.859375,110.859375,54.647731993865335,NaN,NaN,NaN,NaN
2025-07-13T22:37:00-04:00,110.859375,110.859375,110.859375,110.859375,54.647731993865335,NaN,NaN,NaN,NaN
2025-07-13T22:38:00-04:00,110.859375,110.859375,110.84375,110.84375,46.041974787982326,NaN,NaN,NaN,NaN
2025-07-13T22:39:00-04:00,110.859375,110.859375,110.859375,110.859375,53.865884478927995,NaN,NaN,NaN,NaN
2025-07-13T22:41:00-04:00,110.859375,110.859375,110.84375,110.859375,53.865884478927995,NaN,NaN,NaN,NaN
2025-07-13T22:42:00-04:00,110.859375,110.859375,110.859375,110.859375,53.865884478927995,NaN,NaN,NaN,NaN
2025-07-13T22:44:00-04:00,110.84375,110.84375,110.84375,110.84375,45.60648561617893,NaN,NaN,NaN,NaN
2025-07-13T22:45:00-04:00,110.859375,110.859375,110.859375,110.859375,53.31539614963299,NaN,NaN,NaN,NaN
2025-07-13T22:46:00-04:00,110.859375,110.859375,110.859375,110.859375,53.315396149633,NaN,NaN,NaN,NaN
2025-07-13T22:47:00-04:00,110.84375,110.84375,110.84375,110.84375,45.78915868949648,NaN,NaN,NaN,NaN
2025-07-13T22:49:00-04:00,110.84375,110.84375,110.84375,110.84375,45.78915868949648,NaN,NaN,NaN,NaN
2025-07-13T22:50:00-04:00,110.859375,110.859375,110.859375,110.859375,53.415799441815395,NaN,NaN,NaN,NaN
2025-07-13T22:51:00-04:00,110.859375,110.859375,110.859375,110.859375,53.415799441815395,NaN,NaN,NaN,NaN
2025-07-13T22:52:00-04:00,110.859375,110.859375,110.84375,110.84375,45.92296065621755,NaN,NaN,NaN,NaN
2025-07-13T22:54:00-04:00,110.84375,110.84375,110.84375,110.84375,45.92296065621755,NaN,NaN,NaN,NaN
2025-07-13T22:57:00-04:00,110.84375,110.84375,110.84375,110.84375,45.92296065621755,NaN,NaN,NaN,NaN
2025-07-13T23:00:00-04:00,110.859375,110.859375,110.859375,110.859375,53.984766524456255,NaN,NaN,NaN,NaN
2025-07-13T23:01:00-04:00,110.859375,110.859375,110.859375,110.859375,53.984766524456255,NaN,NaN,NaN,NaN
2025-07-13T23:02:00-04:00,110.859375,110.859375,110.859375,110.859375,53.984766524456255,NaN,NaN,NaN,NaN
2025-07-13T23:03:00-04:00,110.859375,110.875,110.859375,110.859375,53.984766524456255,NaN,NaN,NaN,NaN
2025-07-13T23:04:00-04:00,110.875,110.875,110.859375,110.875,61.6705884030599,NaN,NaN,NaN,NaN
2025-07-13T23:06:00-04:00,110.875,110.875,110.875,110.875,61.6705884030599,NaN,NaN,NaN,NaN
2025-07-13T23:08:00-04:00,110.875,110.875,110.875,110.875,61.670588403059895,NaN,NaN,NaN,NaN
2025-07-13T23:09:00-04:00,110.859375,110.859375,110.859375,110.859375,51.02589075157928,NaN,NaN,NaN,NaN
2025-07-13T23:12:00-04:00,110.875,110.875,110.875,110.875,58.70241427433889,NaN,NaN,NaN,NaN
2025-07-13T23:13:00-04:00,110.875,110.875,110.875,110.875,58.702414274338885,NaN,NaN,NaN,NaN
2025-07-13T23:14:00-04:00,110.875,110.875,110.875,110.875,58.702414274338885,NaN,NaN,NaN,NaN
2025-07-13T23:15:00-04:00,110.875,110.875,110.875,110.875,58.702414274338885,NaN,NaN,NaN,NaN
2025-07-13T23:16:00-04:00,110.859375,110.859375,110.859375,110.859375,48.481051480345876,NaN,NaN,NaN,NaN
2025-07-13T23:17:00-04:00,110.859375,110.859375,110.859375,110.859375,48.481051480345876,NaN,NaN,NaN,NaN
