2025-07-24 08:12:12,975 | INFO | __main__ | ============================================================
2025-07-24 08:12:12,976 | INFO | __main__ | TT Continuous Fill Monitor
2025-07-24 08:12:12,976 | INFO | __main__ | ============================================================
2025-07-24 08:12:12,976 | INFO | __main__ | Environment: LIVE
2025-07-24 08:12:12,976 | INFO | __main__ | Poll interval: 10 seconds
2025-07-24 08:12:12,976 | INFO | __main__ | Output directory: C:\Users\YamanSanghavi\Desktop\scenario_ladder_standalone\data\output\ladder
2025-07-24 08:12:12,976 | INFO | __main__ | Max retries: 5
2025-07-24 08:12:12,976 | INFO | __main__ | ============================================================
2025-07-24 08:12:12,977 | INFO | __main__ | Press Ctrl+C to stop monitoring
2025-07-24 08:12:12,977 | INFO | __main__ | ============================================================
2025-07-24 08:12:12,979 | INFO | __main__ | Initialized CSV file: C:\Users\YamanSanghavi\Desktop\scenario_ladder_standalone\data\output\ladder\continuous_fills.csv
2025-07-24 08:12:12,979 | INFO | __main__ | Starting Fill Monitor...
2025-07-24 08:12:12,980 | INFO | __main__ | Token manager initialized successfully
2025-07-24 08:12:13,494 | INFO | __main__ | Retrieved 28 fills from API
2025-07-24 08:12:13,886 | INFO | __main__ | Successfully loaded market enums
2025-07-24 08:12:22,943 | INFO | __main__ | Saved 28 new unique fills to CSV
2025-07-24 08:12:22,943 | INFO | __main__ | Processed 28 new fills. Latest timestamp: 1753343049023517613
2025-07-24 08:12:33,329 | INFO | __main__ | Retrieved 1 fills from API
2025-07-24 08:12:43,578 | INFO | __main__ | Retrieved 1 fills from API
2025-07-24 08:12:53,836 | INFO | __main__ | Retrieved 1 fills from API
2025-07-24 08:13:04,261 | INFO | __main__ | Retrieved 1 fills from API
2025-07-24 08:13:14,630 | INFO | __main__ | Retrieved 1 fills from API
2025-07-24 08:13:24,882 | INFO | __main__ | Retrieved 1 fills from API
2025-07-24 08:13:35,293 | INFO | __main__ | Retrieved 1 fills from API
2025-07-24 08:13:45,879 | INFO | __main__ | Retrieved 1 fills from API
2025-07-24 08:13:56,106 | INFO | __main__ | Retrieved 1 fills from API
2025-07-24 08:14:06,319 | INFO | __main__ | Retrieved 1 fills from API
2025-07-24 08:14:16,492 | INFO | __main__ | Retrieved 1 fills from API
2025-07-24 08:14:26,698 | INFO | __main__ | Retrieved 1 fills from API
2025-07-24 08:14:36,895 | INFO | __main__ | Retrieved 1 fills from API
2025-07-24 08:14:47,096 | INFO | __main__ | Retrieved 1 fills from API
2025-07-24 08:14:57,271 | INFO | __main__ | Retrieved 1 fills from API
2025-07-24 08:15:07,458 | INFO | __main__ | Retrieved 1 fills from API
2025-07-24 08:15:18,113 | INFO | __main__ | Retrieved 1 fills from API
2025-07-24 08:15:28,309 | INFO | __main__ | Retrieved 1 fills from API
2025-07-24 08:15:38,502 | INFO | __main__ | Retrieved 1 fills from API
2025-07-24 08:15:48,739 | INFO | __main__ | Retrieved 1 fills from API
2025-07-24 08:15:58,931 | INFO | __main__ | Retrieved 1 fills from API
2025-07-24 08:16:09,125 | INFO | __main__ | Retrieved 1 fills from API
2025-07-24 08:16:19,373 | INFO | __main__ | Retrieved 1 fills from API
2025-07-24 08:16:29,636 | INFO | __main__ | Retrieved 1 fills from API
2025-07-24 08:16:39,929 | INFO | __main__ | Retrieved 2 fills from API
2025-07-24 08:16:40,194 | INFO | __main__ | Saved 1 new unique fills to CSV
2025-07-24 08:16:40,195 | INFO | __main__ | Processed 1 new fills. Latest timestamp: 1753359399053820375
2025-07-24 08:16:50,369 | INFO | __main__ | Retrieved 1 fills from API
2025-07-24 08:17:00,619 | INFO | __main__ | Retrieved 1 fills from API
2025-07-24 08:17:10,827 | INFO | __main__ | Retrieved 1 fills from API
2025-07-24 08:17:21,094 | INFO | __main__ | Retrieved 1 fills from API
2025-07-24 08:17:31,340 | INFO | __main__ | Retrieved 1 fills from API
2025-07-24 08:17:41,578 | INFO | __main__ | Retrieved 1 fills from API
