2025-07-23 13:00:12,682 | INFO | __main__ | ============================================================
2025-07-23 13:00:12,683 | INFO | __main__ | TT Continuous Fill Monitor
2025-07-23 13:00:12,683 | INFO | __main__ | ============================================================
2025-07-23 13:00:12,684 | INFO | __main__ | Environment: LIVE
2025-07-23 13:00:12,684 | INFO | __main__ | Poll interval: 10 seconds
2025-07-23 13:00:12,684 | INFO | __main__ | Output directory: C:\Users\YamanSanghavi\Desktop\scenario_ladder_standalone\data\output\ladder
2025-07-23 13:00:12,685 | INFO | __main__ | Max retries: 5
2025-07-23 13:00:12,686 | INFO | __main__ | ============================================================
2025-07-23 13:00:12,686 | INFO | __main__ | Press Ctrl+C to stop monitoring
2025-07-23 13:00:12,687 | INFO | __main__ | ============================================================
2025-07-23 13:00:12,693 | INFO | __main__ | Initialized CSV file: C:\Users\YamanSanghavi\Desktop\scenario_ladder_standalone\data\output\ladder\continuous_fills.csv
2025-07-23 13:00:12,693 | INFO | __main__ | Starting Fill Monitor...
2025-07-23 13:00:12,695 | INFO | __main__ | Token manager initialized successfully
2025-07-23 13:00:13,399 | INFO | __main__ | Retrieved 22 fills from API
2025-07-23 13:00:13,828 | INFO | __main__ | Successfully loaded market enums
2025-07-23 13:00:21,430 | INFO | __main__ | Saved 22 new unique fills to CSV
2025-07-23 13:00:21,430 | INFO | __main__ | Processed 22 new fills. Latest timestamp: 1753287042094740783
2025-07-23 13:00:31,691 | INFO | __main__ | Retrieved 1 fills from API
2025-07-23 13:00:41,943 | INFO | __main__ | Retrieved 1 fills from API
2025-07-23 13:00:52,348 | INFO | __main__ | Retrieved 1 fills from API
2025-07-23 13:01:02,597 | INFO | __main__ | Retrieved 1 fills from API
2025-07-23 13:01:12,962 | INFO | __main__ | Retrieved 1 fills from API
2025-07-23 13:01:23,212 | INFO | __main__ | Retrieved 1 fills from API
2025-07-23 13:01:33,415 | INFO | __main__ | Retrieved 1 fills from API
2025-07-23 13:01:43,596 | INFO | __main__ | Retrieved 1 fills from API
2025-07-23 13:01:54,323 | INFO | __main__ | Retrieved 1 fills from API
2025-07-23 13:02:04,499 | INFO | __main__ | Retrieved 1 fills from API
2025-07-23 13:02:14,811 | INFO | __main__ | Retrieved 1 fills from API
2025-07-23 13:02:25,102 | INFO | __main__ | Retrieved 1 fills from API
2025-07-23 13:02:35,513 | INFO | __main__ | Retrieved 1 fills from API
2025-07-23 13:02:45,769 | INFO | __main__ | Retrieved 1 fills from API
2025-07-23 13:02:55,971 | INFO | __main__ | Retrieved 1 fills from API
2025-07-23 13:03:06,191 | INFO | __main__ | Retrieved 1 fills from API
2025-07-23 13:03:16,477 | INFO | __main__ | Retrieved 1 fills from API
2025-07-23 13:03:26,650 | INFO | __main__ | Retrieved 1 fills from API
2025-07-23 13:03:36,828 | INFO | __main__ | Retrieved 1 fills from API
